SpeakerName,Content,Original_Code
A,I want to understand your priorities regarding the deadlines.,int_proc
B,"To reach an agreement, we need to settle the delivery schedule.",mu
A,I’m willing to be flexible if you can meet me halfway on the responsibilities.,in
B,What would you propose for the price?,in
B,I’m willing to be flexible if you can meet me halfway on the budget.,pt
A,Let’s outline our expectations for the resources.,ib
B,What would you propose for the scope of work?,qr
B,"I understand your point, but we may need to adjust the timeline.",qm
A,"If you're open to discussing the deadlines, I think we can make progress.",ir
B,Could you clarify what you mean by scope of work?,om
A,"If you're open to discussing the responsibilities, I think we can make progress.",misc
B,What would you propose for the budget?,qp
B,We should revisit the deadlines before moving forward.,misc
A,I cannot commit to that unless the responsibilities changes.,ib
A,"I understand your point, but we may need to adjust the contract terms.",cs
B,"To reach an agreement, we need to settle the quality expectations.",ip
A,Let’s outline our expectations for the responsibilities.,agr
B,Could you clarify what you mean by responsibilities?,sf
B,"The resources seems fair, but I’d like your confirmation.",pt
A,Let’s try to find a compromise regarding the price.,os
B,Could you clarify what you mean by contract terms?,ir
A,"The timeline seems fair, but I’d like your confirmation.",ib
A,"From my perspective, the responsibilities is the main concern.",ip
B,I want to understand your priorities regarding the contract terms.,coer
A,Could you clarify what you mean by timeline?,misc_2
B,What if we negotiate the price separately?,agr
A,"If you're open to discussing the contract terms, I think we can make progress.",cs
B,"I agree with you about the responsibilities, but we still have some details to finalize.",in
A,I want to understand your priorities regarding the contract terms.,misc_2
B,What if we negotiate the delivery schedule separately?,os
B,"To reach an agreement, we need to settle the resources.",ir
A,"I agree with you about the price, but we still have some details to finalize.",sf
A,"The budget seems fair, but I’d like your confirmation.",ip
B,"The resources seems fair, but I’d like your confirmation.",misc
A,What would you propose for the price?,coer
B,I want to understand your priorities regarding the quality expectations.,ir
A,"I agree with you about the timeline, but we still have some details to finalize.",qp
B,What if we negotiate the responsibilities separately?,qm
A,We should revisit the deadlines before moving forward.,ib
B,What would you propose for the price?,pt
A,I cannot commit to that unless the scope of work changes.,qb
B,What if we negotiate the price separately?,dis
A,I’m concerned that the timeline might cause delays.,ir
B,Let’s try to find a compromise regarding the scope of work.,sf
B,Let’s try to find a compromise regarding the delivery schedule.,ib
A,"If you're open to discussing the price, I think we can make progress.",int_proc
B,"If you're open to discussing the deadlines, I think we can make progress.",sf
A,Could you clarify what you mean by price?,pm
B,"I agree with you about the budget, but we still have some details to finalize.",qd
A,"I understand your point, but we may need to adjust the resources.",misc_2
B,Could you clarify what you mean by resources?,sb
B,"I understand your point, but we may need to adjust the timeline.",pm
A,I’m willing to be flexible if you can meet me halfway on the quality expectations.,os
B,We should revisit the contract terms before moving forward.,ib
A,What would you propose for the contract terms?,diff
B,Let’s outline our expectations for the price.,misc_2
A,I’m willing to be flexible if you can meet me halfway on the price.,int_proc
B,"I understand your point, but we may need to adjust the contract terms.",sim
A,"I understand your point, but we may need to adjust the scope of work.",dis
B,What if we negotiate the responsibilities separately?,ip
A,I’m confident we can resolve the budget if we collaborate.,pm
A,Let’s outline our expectations for the scope of work.,sf
B,We should revisit the responsibilities before moving forward.,sb
A,I cannot commit to that unless the resources changes.,misc_2
B,What would you propose for the budget?,in
A,"From my perspective, the scope of work is the main concern.",om
B,Let’s outline our expectations for the resources.,qo
A,What if we negotiate the scope of work separately?,cs
B,"To reach an agreement, we need to settle the contract terms.",ip
A,I’m confident we can resolve the responsibilities if we collaborate.,p1
B,"Your idea about the timeline is reasonable, but let’s refine it.",coer
A,"From my perspective, the price is the main concern.",qd
A,"To reach an agreement, we need to settle the budget.",qb
B,Let’s try to find a compromise regarding the scope of work.,p1
A,"I understand your point, but we may need to adjust the budget.",agr
B,How about we adjust the contract terms based on your needs?,diff
B,Could you clarify what you mean by price?,ib
A,I’m concerned that the contract terms might cause delays.,ir
B,"I agree with you about the delivery schedule, but we still have some details to finalize.",agr
A,"Your idea about the budget is reasonable, but let’s refine it.",dis
B,"From my perspective, the delivery schedule is the main concern.",qp
A,I’m confident we can resolve the contract terms if we collaborate.,ib
A,What would you propose for the timeline?,in
B,That won’t work for us unless we revise the budget.,qp
A,"The resources seems fair, but I’d like your confirmation.",om
A,"The resources seems fair, but I’d like your confirmation.",qd
B,What if we negotiate the contract terms separately?,dis
A,Let’s try to find a compromise regarding the scope of work.,ir
B,"Your idea about the resources is reasonable, but let’s refine it.",om
A,I’m willing to be flexible if you can meet me halfway on the delivery schedule.,sim
A,"From my perspective, the responsibilities is the main concern.",ir
B,Could you clarify what you mean by timeline?,coer
A,"If you're open to discussing the responsibilities, I think we can make progress.",pt
B,"If you're open to discussing the price, I think we can make progress.",sf
A,Let’s try to find a compromise regarding the scope of work.,agr
B,"If you're open to discussing the deadlines, I think we can make progress.",sf
